pause_sec,log_pause,rms_before,rms_after,rms_ratio,energy_slope,rate_before,rate_after,rate_delta,vowel_energy_ratio,spectral_flux,pitch_mean,pitch_drop,voiced_fraction,y,source
0.06,-2.65926,0.17839867,0.01409973,0.07903495,-0.16808812,0.45,0.0,-0.45,0.45,0.03702183,0.5025,-0.034999967,0.45,0,cv_0
0.099999994,-2.207275,0.093992874,0.044639755,0.47492698,-0.06513944,0.05,0.0,-0.05,0.05,0.03061161,0.5925,0.675,0.05,0,cv_0
0.0,-4.6051702,0.060340744,0.017574776,0.2912588,0.08138995,0.5,0.1,-0.4,0.2,0.01251536,0.765,0.13999999,0.5,0,cv_0
0.0,-4.6051702,0.004597309,0.004267495,0.9282574,0.0005315769,0.0,0.0,0.0,0.8,0.0007333961,0.9075,0.045000017,0.0,0,cv_0
0.0,-4.6051702,0.000558478,0.0,0.0,-0.00046267122,0.0,0.0,0.0,0.6,0.00011159014,0.37,0.120000005,0.0,1,cv_0
0.0,-4.6051702,0.00090250606,0.00052824017,0.5852972,-0.00047616867,0.0,0.0,0.0,0.05,0.00018325287,0.45,-0.109999985,0.0,0,cv_0
0.099999994,-2.207275,0.15600105,0.05265751,0.33754584,-0.17203882,0.3,0.0,-0.3,0.5,0.02491085,0.6175,-0.004999995,0.3,0,cv_0
0.049999997,-2.8134108,0.044179186,0.06717558,1.5205252,0.0013099735,0.35,0.6,0.25000003,0.3,0.0112573,0.8775,0.22500002,0.35,0,cv_0
0.0,-4.6051702,0.10417586,0.16364974,1.5708988,0.057685073,0.0,0.3,0.3,0.25,0.017125318,0.4425,0.014999986,0.0,0,cv_0
0.0,-4.6051702,0.09373545,0.087894805,0.93769,0.07465554,0.5,0.5,0.0,0.35,0.0204651,0.7425,0.40499997,0.5,0,cv_0
0.0,-4.6051702,0.07790079,0.08664558,1.1122553,0.053405885,0.4,0.9,0.49999997,0.2,0.025741836,0.4925,0.004999995,0.4,0,cv_0
0.07,-2.5257287,0.054269932,0.013159159,0.242476,0.0050041424,0.05,0.0,-0.05,0.3,0.010161785,0.73,0.48000002,0.05,0,cv_0
0.0,-4.6051702,0.09316197,0.008545549,0.09172786,-0.082250975,0.0,0.0,0.0,0.65,0.011509629,0.7625,-0.004999995,0.0,0,cv_0
0.0,-4.6051702,0.08824662,0.049623605,0.56232864,0.04704328,0.0,0.0,0.0,0.35,0.015108226,0.88,0.23000002,0.0,0,cv_0
0.089999996,-2.3025851,0.091616735,0.021653978,0.23635395,-0.070973575,0.35,0.0,-0.35,0.35,0.021778325,0.60749996,0.065,0.35,0,cv_0
0.0,-4.6051702,0.010278188,0.0058962954,0.57367015,0.012095069,0.35,0.3,-0.049999982,0.05,0.004848367,0.5925,0.685,0.35,0,cv_0
0.0,-4.6051702,0.0008548175,0.00075712445,0.88570434,0.00010244633,0.0,0.0,0.0,0.3,0.00016986628,0.3775,-0.024999976,0.0,0,cv_0
0.0,-4.6051702,0.005614294,0.0,0.0,-0.0037422352,0.0,0.0,0.0,0.35,0.00107539,0.76,0.34000003,0.0,1,cv_0
0.0,-4.6051702,0.005476716,0.00578027,1.0554243,-0.0010679186,0.0,0.0,0.0,0.35,0.0014926146,0.59000003,-0.060000002,0.0,0,cv_0
0.0,-4.6051702,0.005650924,0.030443722,5.387379,-0.0023973056,0.0,0.5,0.5,0.35,0.0016976779,0.62,-0.060000002,0.0,0,cv_0
0.0,-4.6051702,0.2784877,0.26042303,0.9351329,-0.17750932,0.0,0.0,0.0,0.7,0.038954522,0.61,0.00999999,0.0,0,cv_0
0.0,-4.6051702,0.041107304,0.17127012,4.1664147,0.0752329,0.15,1.0,0.85,0.1,0.007001047,0.945,0.100000024,0.15,0,cv_0
0.07,-2.5257287,0.119563736,0.06682484,0.55890554,0.04751198,0.1,0.0,-0.1,0.3,0.037465543,0.755,0.01999998,0.1,0,cv_0
0.08,-2.4079456,0.16686235,0.0052279304,0.031330794,-0.24649169,0.6,0.0,-0.6,0.55,0.01742211,0.77750003,0.305,0.6,0,cv_0
0.0,-4.6051702,0.0054109194,0.005541003,1.024039,0.00014108568,0.0,0.0,0.0,0.35,0.0013740403,0.63250005,0.065,0.0,0,cv_0
0.08,-2.4079456,0.20454939,0.1363386,0.66653144,-0.31202474,0.6,0.5,-0.100000024,0.3,0.040558726,0.86,0.26,0.6,0,cv_0
0.0,-4.6051702,0.115704775,0.051785465,0.44756547,-0.12009846,0.0,0.0,0.0,0.4,0.012606293,0.8025,0.024999976,0.0,0,cv_0
0.0,-4.6051702,0.000384666,0.0,0.0,-0.00019006434,0.0,0.0,0.0,0.45,0.00010768061,0.47000003,0.4,0.0,1,cv_0
0.0,-4.6051702,0.00043805095,0.0004404992,1.005566,4.9475897e-05,0.0,0.0,0.0,0.25,0.00011358747,0.44,0.48000002,0.0,0,cv_0
0.0,-4.6051702,0.0025897848,0.036167372,13.9653425,0.004924405,0.3,1.0,0.7,0.15,0.00066145667,0.8275,0.305,0.3,0,cv_0
0.11,-2.1202636,0.010460033,0.0013720258,0.13116828,-0.020207034,0.45,0.0,-0.45,0.15,0.0021701893,0.36,0.0,0.45,0,cv_0
0.19,-1.609438,0.01894939,0.018221568,0.9615908,-0.015148296,0.05,0.0,-0.05,0.3,0.0037672857,0.6675,0.525,0.05,0,cv_0
0.0,-4.6051702,0.015699128,0.0069787856,0.44453308,-0.00015863634,0.5,0.1,-0.4,0.1,0.0038612094,0.3775,0.004999995,0.5,0,cv_0
0.0,-4.6051702,0.025369123,0.01774869,0.6996175,-0.022006659,0.0,0.0,0.0,0.2,0.00392379,0.645,0.58000004,0.0,0,cv_0
0.0,-4.6051702,0.019954422,0.002111603,0.10582126,-0.0077234977,0.0,0.0,0.0,0.35,0.004319984,0.4375,0.295,0.0,0,cv_0
0.0,-4.6051702,0.00080750807,0.00054774754,0.6783099,-0.00048861036,0.0,0.0,0.0,0.2,0.00028154327,0.6025,0.785,0.0,0,cv_0
0.049999997,-2.8134108,0.00021344885,0.0,0.0,-0.00021439395,0.75,0.0,-0.75,0.5,5.42666e-05,0.765,0.24000001,0.75,1,cv_0
0.0,-4.6051702,0.00033322087,0.00058894354,1.7673738,0.00020984393,0.0,0.1,0.1,0.15,4.4133783e-05,0.9525,0.045000017,0.0,0,cv_0
0.0,-4.6051702,0.028073285,0.12397019,4.4159474,0.053113095,0.2,1.0,0.8,0.1,0.004714054,0.69,0.01999998,0.2,0,cv_0
0.099999994,-2.207275,0.060655437,0.061181966,1.0086805,-0.10479754,0.5,0.6,0.100000024,0.4,0.0072459243,0.77250004,0.315,0.5,0,cv_0
0.0,-4.6051702,0.08571245,0.034041554,0.39715993,-0.04734859,0.0,0.0,0.0,0.15,0.013886858,0.745,0.06999999,0.0,0,cv_0
0.16,-1.7719568,0.0006277319,0.00024229438,0.3859777,-0.00091693155,0.15,0.0,-0.15,0.1,0.00018393384,0.65999997,0.57,0.15,0,cv_0
0.0,-4.6051702,0.121072166,0.019273465,0.15918988,-0.061324608,0.0,0.0,0.0,0.6,0.015050003,0.5925,-0.14500004,0.0,0,cv_0
0.0,-4.6051702,0.07049513,0.09586746,1.359916,0.037336454,0.0,0.0,0.0,0.4,0.015284756,0.85,0.29000002,0.0,0,cv_0
0.0,-4.6051702,0.09376364,0.030377578,0.32398033,-0.06434598,0.0,0.0,0.0,0.65,0.009549337,0.65999997,0.01000005,0.0,0,cv_0
0.08,-2.4079456,0.051316336,0.0012111175,0.023601007,-0.1043401,0.6,0.0,-0.6,0.15,0.007568041,0.8225,0.21500003,0.6,0,cv_0
0.0,-4.6051702,0.00022829522,0.00024484217,1.0724336,-2.9070374e-05,0.0,0.0,0.0,0.5,4.4862478e-05,0.655,-0.48999998,0.0,0,cv_0
0.049999997,-2.8134108,0.000407518,0.0,0.0,-0.0005683496,0.75,0.0,-0.75,0.45,7.869771e-05,0.635,0.03999996,0.75,1,cv_0
0.0,-4.6051702,0.000465086,0.0004681396,1.006544,0.00018585435,0.0,0.0,0.0,0.4,0.0001183137,0.65,0.089999974,0.0,0,cv_0
0.0,-4.6051702,0.15766878,0.13226597,0.8388849,0.21778812,0.65,0.3,-0.34999996,0.5,0.026926981,0.64,0.58000004,0.65,0,cv_0
0.0,-4.6051702,0.191577,0.13816465,0.7211964,-0.02125363,0.0,0.0,0.0,0.5,0.024478083,0.7525,0.044999957,0.0,0,cv_0
0.0,-4.6051702,0.19760533,0.13814418,0.6990913,-0.15661685,0.0,0.0,0.0,0.3,0.027581865,0.95500004,0.06999999,0.0,0,cv_0
0.0,-4.6051702,0.07141811,0.082671545,1.1575711,-0.02723365,0.0,0.0,0.0,0.15,0.009090229,0.6725,0.09500003,0.0,0,cv_0
0.13,-1.9661129,0.054540984,0.0035982705,0.065973684,-0.105540186,0.35,0.0,-0.35,0.15,0.008843875,0.8125,0.365,0.35,0,cv_0
0.0,-4.6051702,4.7818565e-05,0.0,0.0,-3.223886e-05,0.0,0.0,0.0,0.35,1.226618e-05,0.7625,-0.245,0.0,1,cv_0
0.12,-2.040221,0.0005267577,0.001925414,3.6551483,-0.00022655477,0.15,1.0,0.85,0.1,0.00019078307,0.72749996,0.46499997,0.15,0,cv_0
0.0,-4.6051702,0.06326972,0.36541653,5.775535,0.13075952,0.35,1.0,0.65,0.05,0.012035248,0.2825,0.11500001,0.35,0,cv_0
0.04,-2.9957323,0.23194312,0.14501707,0.62522686,0.10159685,0.4,0.0,-0.4,0.4,0.04777709,0.5725,0.745,0.4,0,cv_0
0.0,-4.6051702,0.16228658,0.2042107,1.2583338,0.2170367,0.7,1.0,0.3,0.35,0.025002455,0.2225,0.025000006,0.7,0,cv_0
0.0,-4.6051702,0.1944757,0.118040256,0.60696656,0.03176324,0.0,0.0,0.0,0.75,0.032610044,0.615,0.65999997,0.0,0,cv_0
0.11,-2.1202636,0.1277946,0.005506321,0.04308727,-0.08844539,0.15,0.0,-0.15,0.15,0.026956273,0.51,0.49,0.15,0,cv_0
0.049999997,-2.8134108,0.2062397,0.16180715,0.78455865,0.09996433,0.4,0.2,-0.2,0.35,0.03819904,0.6275,0.71500003,0.4,0,cv_0
0.03,-3.218876,0.09278604,0.10800723,1.164046,-0.017218465,0.4,0.8,0.4,0.3,0.025005095,0.245,-0.029999986,0.4,0,cv_0
0.0,-4.6051702,0.10629706,0.015655927,0.14728466,0.041652117,0.0,0.0,0.0,0.3,0.020564167,0.615,0.76,0.0,0,cv_0
0.0,-4.6051702,0.08043867,0.10156347,1.2626197,0.09919452,0.55,1.0,0.45,0.4,0.014430247,0.2625,-0.025000006,0.55,0,cv_0
0.06,-2.65926,0.14853354,0.14595523,0.9826415,-0.23413299,0.7,0.9,0.19999999,0.1,0.030978557,0.595,0.67,0.7,0,cv_0
0.0,-4.6051702,0.050771512,0.039580304,0.77957684,-0.09009478,0.4,1.0,0.6,0.2,0.009447599,0.4375,-0.014999986,0.4,0,cv_0
0.12,-2.040221,0.0030926757,0.00025790956,0.083393395,-0.001734783,0.1,0.0,-0.1,0.05,0.0014296479,0.61,0.75,0.1,0,cv_0
0.0,-4.6051702,0.0011744401,0.0,0.0,1.7641278e-05,0.0,0.0,0.0,0.6,0.00022830437,0.9425,-0.004999995,0.0,1,cv_0
0.0,-4.6051702,0.001306095,0.0011811042,0.90429497,-2.1726193e-05,0.0,0.0,0.0,0.7,0.00025786905,0.6025,0.765,0.0,0,cv_0
0.0,-4.6051702,0.07223608,0.17036524,2.3584504,0.14965639,0.2,1.0,0.8,0.15,0.010761324,0.7025,-0.49499997,0.2,0,cv_0
0.0,-4.6051702,0.16658494,0.19141963,1.1490811,0.27137053,0.5,1.0,0.5,0.4,0.024807716,0.7075,0.57500005,0.5,0,cv_0
0.0,-4.6051702,0.12387995,0.013791647,0.11133074,-0.024249325,0.0,0.0,0.0,0.55,0.023593456,0.46,0.00999999,0.0,0,cv_0
0.0,-4.6051702,0.1488036,0.14896442,1.0010806,0.078057505,0.0,0.0,0.0,0.8,0.013143524,0.68,0.56999993,0.0,0,cv_0
0.0,-4.6051702,0.11978386,0.11943016,0.9970471,0.04041537,0.5,0.6,0.100000024,0.4,0.025451725,0.39499998,-0.02000001,0.5,0,cv_0
0.0,-4.6051702,0.11313556,0.13374071,1.1821278,-0.20587572,0.55,1.0,0.45,0.25,0.018586313,0.4425,0.014999986,0.55,0,cv_0
0.11,-2.1202636,0.07640629,0.052754562,0.6904478,-0.107062876,0.45,0.2,-0.24999999,0.45,0.013903751,0.4975,-0.014999986,0.45,0,cv_0
0.0,-4.6051702,0.09113013,0.057342652,0.6292392,0.19308454,0.4,0.4,0.0,0.35,0.013199665,0.8425,0.305,0.4,0,cv_0
0.17,-1.7147983,0.005302763,0.0017575432,0.3314385,-0.008060039,0.15,0.0,-0.15,0.1,0.00089548813,0.36749998,-0.315,0.15,0,cv_0
0.0,-4.6051702,6.4558604e-05,0.0,0.0,-8.464644e-06,0.0,0.0,0.0,0.75,1.256288e-05,0.7075,0.445,0.0,1,cv_0
0.0,-4.6051702,0.00018440736,0.012779296,69.29552,0.0003077569,0.2,1.0,0.8,0.15,3.1384883e-05,0.5225,-0.595,0.2,0,cv_0
0.099999994,-2.207275,0.0045448756,0.00062723574,0.13800915,-0.009286107,0.5,0.0,-0.5,0.3,0.0006009071,0.72,0.42000002,0.5,0,cv_0
0.02,-3.506558,0.1871478,0.12264162,0.6553196,0.15184143,0.55,0.3,-0.25,0.5,0.04425563,0.645,-0.07999998,0.55,0,cv_0
0.0,-4.6051702,0.19524097,0.22330432,1.1437368,0.13154459,0.0,0.0,0.0,0.7,0.030302882,0.8525,0.265,0.0,0,cv_0
0.0,-4.6051702,0.14937717,0.121960536,0.81646025,-0.00698862,0.0,0.0,0.0,0.8,0.014720105,0.75,0.00999999,0.0,0,cv_0
0.07,-2.5257287,0.10928894,0.1589863,1.4547336,-0.21172409,0.65,1.0,0.35000002,0.35,0.014755217,0.895,0.19999999,0.65,0,cv_0
0.0,-4.6051702,0.20090784,0.20431952,1.0169812,-0.03344142,0.0,0.0,0.0,0.3,0.039934963,0.755,-0.029999971,0.0,0,cv_0
0.0,-4.6051702,0.19780211,0.16637102,0.84109825,0.12402312,0.0,0.0,0.0,0.7,0.021694314,0.815,0.23000002,0.0,0,cv_0
0.0,-4.6051702,0.08600532,0.09626446,1.1192847,0.067730315,0.6,0.9,0.29999995,0.2,0.015858293,0.46749997,0.49499997,0.6,0,cv_0
0.14999999,-1.8325815,0.040431645,0.0035890304,0.08876783,-0.08664283,0.25,0.0,-0.25,0.1,0.00636954,0.90250003,0.15500003,0.25,0,cv_0
0.0,-4.6051702,0.07799081,0.20701414,2.65434,0.17288403,0.3,1.0,0.7,0.15,0.011022898,0.7675,0.125,0.3,0,cv_0
0.099999994,-2.207275,0.18747042,0.25694603,1.370595,-0.31813934,0.5,0.8,0.3,0.5,0.018392785,0.84749997,0.29500002,0.5,0,cv_0
0.0,-4.6051702,0.16701081,0.24871181,1.4891957,0.19610795,0.25,0.9,0.65,0.25,0.022506936,0.48,0.44,0.25,0,cv_0
0.089999996,-2.3025851,0.17740455,0.19276635,1.0865918,-0.2345501,0.55,0.6,0.050000012,0.3,0.025602167,0.89,0.19999999,0.55,0,cv_0
0.0,-4.6051702,0.11527242,0.20337129,1.7642666,0.11636554,0.15,1.0,0.85,0.25,0.023930348,0.6725,0.10500002,0.15,0,cv_0
0.01,-3.912023,0.10927832,0.10090575,0.923383,-0.17490822,0.55,0.5,-0.050000012,0.4,0.016970798,0.8725,0.22500002,0.55,0,cv_0
0.0,-4.6051702,0.17808956,0.11746928,0.6596078,0.001281208,0.0,0.0,0.0,0.6,0.021718603,0.72249997,-0.015000045,0.0,0,cv_0
0.03,-3.218876,0.17601036,0.04658167,0.264653,0.19308078,0.05,0.0,-0.05,0.3,0.025997547,0.8125,0.255,0.05,0,cv_0
0.08,-2.4079456,0.09603723,0.07073021,0.7364873,-0.18897864,0.6,0.5,-0.100000024,0.2,0.012366462,0.515,-0.54,0.6,0,cv_0
0.0,-4.6051702,0.12026907,0.16024934,1.3324234,-0.041279547,0.5,0.9,0.39999998,0.5,0.019064797,0.76,0.029999971,0.5,0,cv_0
0.08,-2.4079456,0.055005804,0.0012054456,0.021914877,-0.0834017,0.5,0.0,-0.5,0.15,0.009119146,0.545,0.35000002,0.5,0,cv_0
0.0,-4.6051702,0.00013762401,7.7922276e-05,0.5661557,4.5851826e-05,0.0,0.0,0.0,0.15,3.55041e-05,0.8475,0.245,0.0,0,cv_0
0.0,-4.6051702,0.00010163915,0.0,0.0,-5.8447633e-05,0.0,0.0,0.0,0.4,1.7438862e-05,0.52750003,-0.015000045,0.0,1,cv_0
0.11,-2.1202636,0.00051066256,0.00018612178,0.364464,-0.0006600189,0.15,0.0,-0.15,0.1,0.00017085022,0.2725,-0.11500001,0.15,0,cv_0
0.0,-4.6051702,0.024196975,0.14164904,5.8539953,0.042956647,0.15,1.0,0.85,0.1,0.0044760955,0.6,0.14000005,0.15,0,cv_0
0.0,-4.6051702,0.0895382,0.13919622,1.5546013,-0.086435705,0.55,1.0,0.45,0.2,0.028801262,0.8575,0.27499998,0.55,0,cv_0
0.0,-4.6051702,0.13696238,0.074168354,0.54152346,0.08147019,0.65,1.0,0.35000002,0.3,0.021792615,0.74,0.00999999,0.65,0,cv_0
0.03,-3.218876,0.1338064,0.20447017,1.5281045,0.066530704,0.1,0.4,0.3,0.2,0.023782825,0.7425,0.39499998,0.1,0,cv_0
0.0,-4.6051702,0.121966474,0.16705027,1.3696408,0.16160312,0.15,0.4,0.25,0.15,0.023038873,0.8225,-0.305,0.15,0,cv_0
0.0,-4.6051702,0.13357343,0.13513903,1.0117208,-0.1672135,0.6,1.0,0.39999998,0.4,0.025438176,0.5975,-0.24500003,0.6,0,cv_0
0.13,-1.9661129,0.13778959,0.030953774,0.2246452,-0.27808547,0.35,0.0,-0.35,0.25,0.016218295,0.39999998,-0.15,0.35,0,cv_0
0.0,-4.6051702,0.009990547,0.035291933,3.5325289,0.0011545385,0.3,0.6,0.3,0.15,0.0038253,0.495,0.4,0.3,0,cv_0
0.0,-4.6051702,0.12490339,0.12978181,1.0390575,-0.0081043625,0.0,0.0,0.0,0.55,0.020880882,0.635,-0.13999999,0.0,0,cv_0
0.0,-4.6051702,0.1304552,0.100389026,0.7695287,0.011146504,0.0,0.0,0.0,0.4,0.012253062,0.82500005,0.20999998,0.0,0,cv_0
0.0,-4.6051702,0.110622905,0.11737654,1.0610509,0.0033948694,0.6,1.0,0.39999998,0.25,0.04239137,0.6575,0.035000026,0.6,0,cv_0
0.0,-4.6051702,0.06819432,0.19844058,2.9099278,0.042806156,0.0,0.4,0.4,0.7,0.009140103,0.8575,0.14499998,0.0,0,cv_0
0.08,-2.4079456,0.09385159,0.1071639,1.1418442,-0.035414927,0.35,1.0,0.65,0.25,0.024343478,0.7425,0.024999976,0.35,0,cv_0
0.12,-2.040221,0.049586643,0.000836675,0.016872987,-0.1004288,0.4,0.0,-0.4,0.15,0.01256056,0.855,0.25,0.4,0,cv_0
0.01,-3.912023,0.00044478755,0.00011032278,0.24802919,9.107674e-05,0.2,0.0,-0.2,0.1,0.00024673616,0.23750001,0.015000001,0.2,0,cv_0
0.0,-4.6051702,0.00031386,0.0,0.0,-0.00017967711,0.0,0.0,0.0,0.8,4.5435878e-05,0.2225,-0.004999995,0.0,1,cv_0
0.0,-4.6051702,0.0023800177,0.0064930953,2.7281597,0.0016010174,0.0,0.9,0.9,0.25,0.00033185608,0.6175,0.70500004,0.0,0,cv_0
0.08,-2.4079456,0.0048367702,0.057760604,11.941954,-0.008560875,0.6,0.6,0.0,0.5,0.00054029527,0.3025,-0.17499998,0.6,0,cv_0
0.0,-4.6051702,0.079182595,0.14679895,1.8539294,0.046450824,0.6,1.0,0.39999998,0.2,0.032389045,0.715,0.48999998,0.6,0,cv_0
0.0,-4.6051702,0.15560202,0.15473227,0.99441034,-0.063061774,0.55,1.0,0.45,0.2,0.027535414,0.5825,0.014999986,0.55,0,cv_0
0.01,-3.912023,0.103255495,0.063537255,0.6153401,-0.1850394,0.6,0.8,0.19999999,0.1,0.027183427,0.6975,0.53499997,0.6,0,cv_0
0.049999997,-2.8134108,0.003995147,0.072284855,18.09312,-0.0016470675,0.25,1.0,0.75,0.1,0.0012656999,0.39249998,-0.335,0.25,0,cv_0
0.0,-4.6051702,0.056581657,0.086727194,1.532779,0.11994509,0.4,0.9,0.49999997,0.25,0.016632117,0.6,0.71,0.4,0,cv_0
0.08,-2.4079456,0.115857795,0.0042625796,0.036791477,-0.06586092,0.3,0.0,-0.3,0.3,0.020445779,0.565,-0.01999998,0.3,0,cv_0
0.11,-2.1202636,0.05558853,0.04509864,0.81129384,-0.04769022,0.3,0.0,-0.3,0.3,0.010544282,0.8325,0.28500003,0.3,0,cv_0
0.099999994,-2.207275,0.028463403,0.00048126464,0.016908186,-0.06357452,0.5,0.0,-0.5,0.25,0.0028486676,0.775,0.099999964,0.5,0,cv_0
0.0,-4.6051702,0.00042779426,0.00031648471,0.7397886,-0.00010413261,0.0,0.0,0.0,0.8,5.3823594e-05,0.58,0.71000004,0.0,0,cv_0
0.0,-4.6051702,0.00012811374,0.0,0.0,-0.00012227305,0.0,0.0,0.0,0.4,2.6635522e-05,0.4425,-0.20500001,0.0,1,cv_0
0.14,-1.89712,0.0003932313,0.0002949584,0.7500697,-0.00035243464,0.1,0.1,0.0,0.05,0.00014347484,0.7375,0.385,0.1,0,cv_0
0.01,-3.912023,0.051847856,0.026220823,0.50572616,0.07585958,0.5,0.4,-0.099999994,0.25,0.014019552,0.60249996,0.16500002,0.5,0,cv_0
0.17999999,-1.6607312,0.1821725,0.10812174,0.5935129,0.041171484,0.05,0.0,-0.05,0.1,0.045127295,0.7675,0.385,0.05,0,cv_0
0.14,-1.89712,0.032857787,0.072706856,2.2127733,-0.044951066,0.25,0.3,0.050000012,0.35,0.008771346,0.72,-0.55,0.25,0,cv_0
0.0,-4.6051702,0.1938943,0.10934598,0.5639463,-0.14743775,0.0,0.0,0.0,0.25,0.022842847,0.96000004,0.030000031,0.0,0,cv_0
0.0,-4.6051702,0.091749296,0.094275914,1.0275382,-0.039093334,0.0,0.0,0.0,0.25,0.024005607,0.8375,0.035000026,0.0,0,cv_0
0.11,-2.1202636,0.052747503,0.043375272,0.8223188,-0.0941322,0.45,0.5,0.050000012,0.45,0.007385357,0.945,0.100000024,0.45,0,cv_0
0.0,-4.6051702,0.06730592,0.06474152,0.9618992,0.1279915,0.5,1.0,0.5,0.3,0.012235843,0.58,0.52,0.5,0,cv_0
0.06,-2.65926,0.093195885,0.00084821257,0.009101395,-0.18204977,0.7,0.0,-0.7,0.2,0.013727834,0.765,0.32999998,0.7,0,cv_0
0.0,-4.6051702,0.11896607,0.121036224,1.0174011,0.25216872,0.3,1.0,0.7,0.3,0.01773827,0.3975,-0.195,0.3,0,cv_0
0.0,-4.6051702,0.069419846,0.060325757,0.86899865,0.0105008995,0.45,0.5,0.050000012,0.3,0.016739959,0.905,0.050000012,0.45,0,cv_0
0.08,-2.4079456,0.038847383,0.02353362,0.60579664,0.016213031,0.25,0.0,-0.25,0.15,0.010326213,0.9375,0.07500005,0.25,0,cv_0
0.0,-4.6051702,0.0014374382,0.00030035592,0.20895079,0.0007833578,0.2,0.0,-0.2,0.1,0.00079453725,0.59,0.71999997,0.2,0,cv_0
0.0,-4.6051702,0.00053428474,0.0,0.0,-0.0007071653,0.0,0.0,0.0,0.3,0.0001003752,0.6225,0.66499996,0.0,1,cv_0
0.03,-3.218876,0.012342446,0.1262873,10.231942,0.009745259,0.25,0.9,0.65,0.05,0.0050820042,0.75,0.39,0.25,0,cv_0
0.0,-4.6051702,0.18957628,0.029978689,0.15813522,-0.07816373,0.0,0.0,0.0,0.35,0.031108163,0.2775,-0.004999995,0.0,0,cv_0
0.0,-4.6051702,0.24092224,0.24194632,1.0042506,0.1449166,0.0,0.0,0.0,0.6,0.017339462,0.64250004,0.685,0.0,0,cv_0
0.01,-3.912023,0.097440824,0.06939222,0.71214724,0.062327385,0.05,0.0,-0.05,0.4,0.019458735,0.39,0.049999982,0.05,0,cv_0
0.0,-4.6051702,0.0944878,0.11288753,1.1947312,0.031230228,0.45,0.7,0.25,0.15,0.017371103,0.3275,-0.044999987,0.45,0,cv_0
0.089999996,-2.3025851,0.00087618554,0.033874508,38.6609,-0.0007805664,0.1,0.5,0.4,0.05,0.00019855298,0.2575,-0.114999995,0.1,0,cv_0
0.0,-4.6051702,0.069364436,0.09432146,1.3597956,0.13870127,0.25,0.6,0.35000002,0.15,0.0105022155,0.64250004,0.675,0.25,0,cv_0
0.0,-4.6051702,0.19019388,0.16046192,0.84367543,-0.036253594,0.0,0.0,0.0,0.25,0.02873405,0.3275,0.0150000155,0.0,0,cv_0
0.0,-4.6051702,0.10214052,0.040560428,0.39710414,-0.07118645,0.0,0.0,0.0,0.6,0.013363129,0.7,0.46,0.0,0,cv_0
0.02,-3.506558,0.1726041,0.18557608,1.0751544,0.10642467,0.2,0.0,-0.2,0.2,0.033128705,0.3125,-0.014999986,0.2,0,cv_0
0.0,-4.6051702,0.030216822,0.030317476,1.0033307,0.04601896,0.45,0.4,-0.049999982,0.1,0.009948685,0.6025,0.785,0.45,0,cv_0
0.0,-4.6051702,0.00010418446,0.0,0.0,-5.474488e-05,0.0,0.0,0.0,0.4,2.0720641e-05,0.775,-0.050000012,0.0,1,cv_0
0.0,-4.6051702,0.00017441984,0.00029413597,1.686271,0.0003168621,0.25,1.0,0.75,0.1,4.9390026e-05,0.5975,0.795,0.25,0,cv_0
0.089999996,-2.3025851,0.00020360663,0.000120359204,0.59110695,-3.3103523e-05,0.1,0.0,-0.1,0.1,5.4546606e-05,0.51250005,-0.045000017,0.1,0,cv_0
0.08,-2.4079456,0.025408214,0.0514293,2.0241203,-0.03499329,0.6,1.0,0.39999998,0.15,0.0050378474,0.815,0.36,0.6,0,cv_0
0.0,-4.6051702,0.03971506,0.012621413,0.3177991,0.0030149776,0.0,0.0,0.0,0.45,0.0074920715,0.4875,0.004999995,0.0,0,cv_0
0.0,-4.6051702,0.07226995,0.017363468,0.24025847,-0.06366005,0.0,0.0,0.0,0.45,0.00695105,0.6825,0.495,0.0,0,cv_0
0.0,-4.6051702,0.03177619,0.02608202,0.8208036,-0.02054613,0.0,0.0,0.0,0.5,0.003638479,0.7025,0.014999986,0.0,0,cv_0
0.01,-3.912023,0.023800816,0.026785534,1.1254035,0.033474766,0.2,0.3,0.10000001,0.1,0.0075788624,0.78499997,0.34999996,0.2,0,cv_0
0.07,-2.5257287,0.066899866,0.0040856656,0.06107135,-0.08018371,0.65,0.0,-0.65,0.15,0.011613143,0.43,-0.22000003,0.65,0,cv_0
0.0,-4.6051702,0.00021257062,0.00015810174,0.743726,5.787063e-05,0.0,0.0,0.0,0.3,5.8847898e-05,0.7075,0.265,0.0,0,cv_0
0.0,-4.6051702,0.00013501459,0.00012634376,0.9357093,6.710953e-06,0.0,0.0,0.0,0.7,1.3779593e-05,0.655,0.19,0.0,0,cv_0
0.0,-4.6051702,0.0001430594,0.00014713086,1.0283881,2.6718792e-05,0.0,0.0,0.0,0.6,2.9334798e-05,0.8825,0.20500004,0.0,0,cv_0
0.0,-4.6051702,0.000115183626,0.00080423674,6.9816084,-3.311179e-06,0.0,0.7,0.7,0.95,1.3861819e-05,0.7075,-0.185,0.0,0,cv_0
0.0,-4.6051702,0.00011423878,0.00011369514,0.99515414,-2.3572959e-05,0.0,0.0,0.0,0.7,1.715956e-05,0.745,0.37,0.0,0,cv_0
0.0,-4.6051702,0.00041075435,0.0,0.0,-0.00021719615,0.0,0.0,0.0,0.1,0.00015262571,0.5125,0.245,0.0,1,cv_0
